mean,1.8411845024390336
farm,1.8402182424419296
go,1.8400982937525117
africa,1.8364450996944113
yet,1.8332166975154902
large,1.8275361181972243
deep,1.824144547142296
native,1.8186441100604147
look,1.8166217905865478
become,1.8163874319434348
little,1.8104804637161174
mexico,1.8053127021889637
us,1.7963964509499524
lujanag,1.7939745258458795
fossil,1.7937787268550975
shelter,1.793519161194199
document,1.7924992647365459
jordan,1.79124622372969
including,1.785431814020539
everywhere,1.783069233585999
toy,1.7795506193154003
criminal,1.776991824425618
waste,1.7700137026680276
magazine,1.7662777775534781
almost,1.7644891713981563
percent,1.7625363299305492
climbing,1.762508305812257
nearly,1.757210255801589
scientist,1.7551517405740873
57th,1.743283054482957
in,1.7410871707578444
reform,1.73748450297892
service,1.7299100332290038
bridge,1.728566676641005
bob,1.7278084948554286
research,1.7244127755803538
mitty,1.7127420641337912
enricsala,1.7064140202465452
set,1.7058629214610463
coverage,1.7016245453558028
order,1.6983780403298785
kiliiiyuyan,1.693325541253798
habitat,1.6918630931370078
to,1.689044404279147
show,1.683939781195164
nowhere,1.6824140392895024
site,1.6810250485689926
slovenia,1.6809929518069497
local,1.6771758808322714
traditional,1.6763549233091894
done,1.6673522975851864
storm,1.6642696264184749
decade,1.6625033225106254
picture,1.6623151352387509
animal,1.6608859104092888
stand,1.6492578917990548
group,1.6491493088711366
economy,1.6472556458350731
single,1.6412041579549341
spinosauru,1.637905815285073
trump,1.633923562274649
pakistan,1.632724272456863
food,1.631840372098254
hard,1.6314708979627108
gorilla,1.627148486409901
mark,1.6267635023266054
took,1.6226931509896785
hurricane,1.6217426661027345
war,1.6202888570083982
worldwide,1.6185870166784009
bring,1.617139336157237
daughter,1.616895046072745
natgeointhefield,1.6160857508087576
west,1.6112202873982457
johnstanmeyer,1.6108700787861705
continue,1.6102511183422097
result,1.6077111936429909
underland,1.602694670778123
line,1.6020095629513609
outofedenwalk,1.6018622850797848
conflict,1.5965883462662183
hold,1.5914763972484982
case,1.5864103757736896
williamodaniel,1.5846143249174984
protecting,1.5834860872051453
chancellordavid,1.5829304476849826
travel,1.5730937253473996
prasen,1.5694819192278129
far,1.5679385824440135
rhino,1.5678923618563185
they,1.5665683107488173
provide,1.5644807043418654
gabrielegalimbertiphoto,1.5630371767274402
run,1.5596310117043344
he,1.5593961791760576
season,1.5542609297688228
later,1.553066531932093
border,1.5513119360075451
second,1.549496065955189
carolina,1.5473135384640873
girl,1.5414409763074006
photographer,1.540692295943513
save,1.5384330962633712
colorado,1.533770810893972
now,1.5304930277874322
lumbee,1.5297822698690815
team,1.5271470766767627
documenting,1.5219837016533444
clear,1.5204907368508518
close,1.5177264199065907
open,1.5168451693077323
one,1.5145054675321106
incredible,1.5127715522739034
held,1.5110306329771666
keith,1.507824161152572
cover,1.5061359874007736
front,1.5061102219999971
record,1.4992625974919016
health,1.4961220778610902
have,1.493637113411435
creature,1.4926813025082923
edenwalk,1.489926114521357
walkingindia,1.489926114521357
became,1.4883270384573397
europe,1.482942939930857
recently,1.4737081301587847
range,1.4711422670357346
iraqi,1.4616889873155858
rare,1.459872731995165
film,1.459267896085778
driving,1.4572478630988412
muheisen,1.452932494120696
muhammedmuheisen,1.452932494120696
mmuheisenpublic,1.452932494120696
tribe,1.4481373967480642
afghanistan,1.4460084501924444
create,1.4458830279268704
transform,1.443642786825046
images,1.4434829202037136
capital,1.440069315173612
book,1.427797370372205
distancing,1.4251925287225988
taking,1.4237225281140746
put,1.4230038372859297
condition,1.422383475677911
favorite,1.4186966426287118
square,1.41820031307454
you,1.4180464529856374
indigenou,1.4171954904736954
voice,1.4114662546107093
keep,1.4097289025261248
think,1.407449861436591
lot,1.4039331712070666
protest,1.3943219658204358
peak,1.390845578075626
feel,1.3874679406782475
station,1.3869307243970646
daily,1.3844770504748811
western,1.384474151237915
president,1.381007569996753
newsstand,1.3759203879939497
hope,1.374200048070413
memorial,1.3705268008357592
allow,1.3685312658958249
expedition,1.3656550739432158
field,1.3620821071025848
guttenfelder,1.3608477166943331
dguttenfelder,1.3608477166943331
pete,1.3587577427777924
mcbride,1.3587577427777924
level,1.357346853844149
oregon,1.3549694808180273
other,1.3541867064496214
resident,1.3541580244608957
away,1.3541167422205085
thephotosociety,1.3512535219334323
adventure,1.3494757714748966
next,1.349272491545794
global,1.3477285608026737
edkashi,1.3472241085687693
kid,1.3447811926942557
free,1.3444583487867305
jersey,1.3400705337383485
term,1.3337062092551064
pennsylvania,1.330900437826053
currently,1.3298645678767913
grand,1.327347364402364
pose,1.3226630934669594
rural,1.3207234995905544
eye,1.319657473645224
changing,1.3189273417683287
george,1.3160699595288052
river,1.3130651050420958
spread,1.3107776315426545
spring,1.3035755075533262
connection,1.3032234821533804
protester,1.3020174922253709
move,1.2988379718706815
air,1.2979387384480028
france,1.295226819363425
study,1.2946431593848717
rise,1.2938390909038757
good,1.2935790740209112
want,1.291931494582542
hoffmanbrendan,1.2908395229072516
head,1.2876264892554012
cathedral,1.287316345013839
leading,1.2842188630491802
massive,1.2838749291818525
sit,1.2824466052260548
brazil,1.2800784581984002
dog,1.276310082695293
energy,1.2753049984260323
honor,1.275191945054112
nation,1.2737408232986451
possible,1.2723389050916596
impact,1.2714507416964196
greece,1.2710157319736612
reach,1.2708092895914072
pride,1.2697217258981124
oil,1.2686458703656738
father,1.263277866853073
felt,1.2627353401099377
income,1.2620922463460644
wisconsin,1.261059042869833
born,1.254918483016368
walk,1.2545466185577383
visitor,1.2498854547125209
extinct,1.247684489904659
solution,1.2456549218452102
or,1.2456517255662571
wedding,1.2447293614632524
increase,1.2432741572340897
built,1.2417363756668043
indu,1.2412133010940547
program,1.2395540177468871
ark,1.2371742241455812
text,1.2367108640461764
fall,1.2354537967171564
there,1.2344350486022895
empty,1.2288428265974596
causing,1.2271134880544226
body,1.2245820262799558
survive,1.2152515050354797
traveled,1.212183860639604
grow,1.2094580518672111
assignment,1.2040910387895867
thought,1.2021416227555701
galaxys20,1.2021063300699684
spend,1.2019443324070898
polar,1.1977036744592462
supporter,1.1955013411027573
opportunity,1.1947254419029079
jama,1.1897414298181783
winter,1.1886062366512087
areas,1.1883277225460602
annual,1.1882040158352611
july,1.1875030614173543
collection,1.1841370247961174
protection,1.1811697679586746
chance,1.1779348863701762
insidenatgeo,1.1753145986215794
bear,1.1716125960634418
fighting,1.171113780370519
photographing,1.1699507635580102
safety,1.163772078379716
coming,1.1635043402846454
celebrate,1.1629727300327246
age,1.161076075451523
feeling,1.1589227595487592
surrounding,1.1585993965393508
several,1.1578851659381841
human,1.1570576345684438
all,1.1567357196273405
top,1.1565103719142495
generation,1.1535649273108937
educator,1.149828877837481
ode,1.149560943320462
century,1.1380360740299864
highlighting,1.136945687991302
occurred,1.1363325393998809
division,1.1356600605986016
ohio,1.1333582800230457
scale,1.1331361445922778
generations,1.1328187932184508
couple,1.1325402969367062
key,1.1311026296115942
disease,1.130204354611478
three,1.1282205552600693
major,1.1249123347525287
mount,1.1240826149715573
female,1.121611163766497
making,1.119627368641317
luján,1.1193005394185063
agusti,1.1193005394185063
environmental,1.1182161079936
mattiasklumofficial,1.1179092873687253
saudi,1.1177331232251868
tasneemalsultan,1.1177331232251868
saudiarabia,1.1177331232251868
smoke,1.1167854969823297
cold,1.114717893210722
getting,1.1089947849211428
la,1.108117774323972
iconic,1.1080359729088998
parent,1.1058208482379757
south,1.1053576189762515
steinmetz,1.1030953372242187
beverlyjoubert,1.1028792146589528
don,1.1009414677861147
offer,1.1005747755100697
ancient,1.1002265171001304
canyon,1.0997414146541857
decades,1.0952061777881459
sanctuary,1.0951097522605309
brought,1.0898893597234651
ismailferdou,1.0898375097837443
al,1.089333081712767
form,1.088603880193714
circular,1.0875218719140543
shark,1.0857122793377214
beach,1.08529377930167
over,1.0833734546896712
sound,1.0829350342209678
000,1.0826687077487471
widely,1.0817069657281708
michigan,1.081088632353679
explorer,1.0804434996522758
this,1.0779849867027251
fight,1.0742546683024226
perfect,1.0737556854540893
acre,1.0721582388300577
force,1.071708754517977
lincoln,1.0714861698333347
looking,1.070961948220873
fire,1.0703744562159905
de,1.0700348907941961
tretick,1.0699024945548663
stanley,1.0699024945548663
extinction,1.0689081965045089
arizona,1.068605963392307
outdoor,1.066715948627405
university,1.0650480496561512
again,1.0634998711805115
boy,1.0598552465847624
sumatran,1.0581753325758514
respect,1.0580272191640727
independence,1.0575361743562612
saw,1.0569571917780376
industry,1.0560727226790274
campaign,1.0549243532617845
listen,1.0543584448486332
treasures,1.0543311042643535
shooting,1.05394308745854
emphasize,1.0523743040540505
republic,1.0523728770716936
seal,1.050919039741963
matter,1.0498340574296248
minute,1.0489937590308605
able,1.0484784995020122
challenge,1.048050479246185
puffin,1.04661583140166
growing,1.0458431338218284
giant,1.0448538442507473
damage,1.0434776270029835
wanted,1.0431795640806647
with,1.0407232018845376
exposure,1.039375840270812
primarily,1.0384021805087362
conservancy,1.0324676015035104
benefit,1.0320468944815018
tallest,1.031563251527137
quickly,1.0311205262795158
helped,1.0305282604819745
king,1.0286103017228532
biodiversity,1.027257812656532
break,1.0261491093771156
territory,1.0244510953672417
hummingbird,1.023586655170774
lives,1.0221583746566627
ground,1.018697956753039
blueberry,1.018296967642796
source,1.0177065988065694
humanity,1.0159172763846345
soldier,1.0143398473976342
romany,1.0137011333892967
harvest,1.0134324768159573
rainforest,1.0103542809684434
myanmar,1.0084128449501009
political,1.0067776610906771
countries,1.0027528990568506
lead,1.0025063922449235
themaniwasnt,1.0021261508204073
began,1.002084869289814
feature,1.0016182517079124
antarctica,1.0014686292152961
glimpse,1.0012095485832297
paradise,0.9980042990228575
stay,0.997526498500557
difficult,0.9972601618031613
renan_ozturk,0.9972385243293076
yard,0.9957782794956208
yellowstone,0.995720663814643
action,0.9935018128652796
savetogether,0.9934216855689624
photoark,0.9934216855689624
twanight,0.990221304460104
parade,0.9886811847898704
late,0.9884893331043707
side,0.9876982990376443
asia,0.9868499671433139
soon,0.9866852396343085
difference,0.9846076970486757
los,0.9834494290253362
quarantine,0.9834294311975413
third,0.9819238367863864
trade,0.9782409584871743
prayagraj,0.9779111468823419
allahabad,0.9779111468823419
crew,0.9759454325142954
gange,0.9753470116549718
ranch,0.9740113736639942
november,0.9739492332495734
diverse,0.9726239429500346
tree,0.9707682308792904
virunga,0.9698701438982971
resource,0.9689625651963529
buddhist,0.9681124200865453
care,0.9672029189907841
truth,0.9666939751803254
completely,0.9665304310825301
production,0.966105981652935
sharing,0.9655303684222818
entrance,0.9653956279268479
thank,0.9647413705068951
effort,0.9638328890830926
two,0.9635296244112128
wonder,0.9633392885993655
death,0.9633145756019829
shore,0.9621139895311251
entire,0.9610013751981713
voter,0.9609341558511378
call,0.9590741514853194
list,0.9589778200333829
crocodile,0.957847039821246
writer,0.9572066421623096
surrounded,0.957160815646465
son,0.9558972197963647
heart,0.9555628572797352
enjoy,0.955253629581226
days,0.9541486624637746
plain,0.9530329394004344
flower,0.952448692262227
hot,0.9522964618295534
relationship,0.9515303572742254
name,0.951486498887386
but,0.9514078161477788
remaining,0.9509620973570246
own,0.9460717112414767
pangolin,0.9452990559633987
lake,0.9452478154994322
moving,0.94501206503003
homecoming,0.9448604816254907
strength,0.9440150138972047
scene,0.9431863092685948
member,0.9426151846157783
kept,0.941792962930883
markosian,0.9412587178691626
give,0.939401289244128
polling,0.9393914126536708
curiou,0.9366655007649789
creating,0.9349841321763035
tapir,0.9343178028395938
poaching,0.9340940853306541
orange,0.9336422275524846
common,0.9323962088752846
covering,0.9295028532006262
laura,0.9293536593996996
katieorlinsky,0.9293300083189845
risk,0.9283863358758463
kind,0.9267875130418486
example,0.9244029351061569
san,0.9227147558960874
die,0.9176405164288229
timlaman,0.9174977587481028
becoming,0.9171760177451076
mountain,0.9166799931578977
michael,0.915497313414962
seemingly,0.9150959431870669
arid,0.9147819057355047
gift,0.9145836622096283
for,0.9142972449077389
teacher,0.9139539830286783
comet,0.9136859437877636
development,0.9132644262184575
science,0.9125943536000197
modern,0.9112573520216596
cancer,0.9097057523968819
children,0.9078159351872203
domestic,0.9067974629131497
died,0.9062337047076301
church,0.9062042253224674
heard,0.9059615391172854
cloud,0.9058766376852451
baghdad,0.9051438215019488
dinosaurs,0.9037749346573956
trash,0.9035169358400529
positive,0.9022979374969242
weather,0.9020621939242047
ecosystem,0.9006709126374922
continued,0.8995079838414372
remember,0.899093125589286
times,0.8971858150732117
proces,0.8969219535154003
huge,0.8958947045385934
learning,0.8955125482829249
cristina,0.893775242016671
mittermeier,0.893775242016671
watch,0.8935912026230877
affect,0.893335086686548
recycling,0.892918943488924
start,0.8899416196380262
italy,0.8898832227769216
begin,0.8874822482349451
nicaragua,0.8868917010847389
centennial,0.8863993842157064
going,0.8860741917398317
bird,0.8855148364782006
iceland,0.8850701209991525
something,0.8838302935568849
santa,0.8837419381811727
japan,0.8824195089313372
reveal,0.8807554821646628
restaurant,0.8789420386440662
migrant,0.8786385041850803
practice,0.8783087578999756
focu,0.8779881116653965
slowly,0.8756000205682126
wolf,0.8749531503647945
really,0.8735464213030055
tea,0.872347356267551
ranger,0.872149960736787
network,0.8693718601718063
current,0.8678898664348096
photograph,0.8666812793507462
five,0.8666334184266138
mosul,0.8664800542233688
nearby,0.8649052872030871
remain,0.8635722778961958
turn,0.8623500449889676
curaçao,0.8618941467562589
firefighter,0.8605949598355864
security,0.8590701892130825
sealegacy,0.8577872239832997
ten,0.8573544796326499
magical,0.8570321435371672
drive,0.8569366228745928
vietnam,0.8551023058867794
dark,0.8537620352963116
elephant,0.8521673107287665
violence,0.8520133972743613
chain,0.8513420442645253
feed,0.8505400434349054
coal,0.8496714101033223
following,0.8494894787244767
taylor,0.849105525073131
accompanying,0.848467057983149
orca,0.8474670185797095
everyone,0.8458646877600522
places,0.843149331664144
lived,0.8417552151822721
ancestor,0.8411182392626273
location,0.8405827814262365
return,0.840066194110072
pollution,0.8392725931254117
activity,0.8381389870520823
intense,0.8380990515974088
communities,0.8366586304275397
appear,0.8364096614409221
syrian,0.835863972464273
up,0.8355266851008839
warm,0.8353668817600816
belong,0.835212948296792
ceremony,0.8351066857880727
milky,0.8348956698467188
vulnerable,0.8343108477978453
isolation,0.8341258603890283
surface,0.8331992957056212
contain,0.8303517985139508
sanchez,0.8288685237975887
yamashita,0.8281585029722226
yamashitaphoto,0.8281585029722226
spain,0.8276876350903358
tourist,0.8265779906287997
climb,0.8242210351561916
june,0.8241731433281875
survival,0.8239987539876866
government,0.8239051901117733
cousin,0.8233897570916049
inspiring,0.8233108964324869
speed,0.8231698519659749
fishing,0.822632662114781
sister,0.8226254335755848
chien_chi_chang,0.8219028750829911
concrete,0.8209109267209471
wilkes,0.8201873262019017
barre,0.8201873262019017
plastic,0.8198885488415169
impossible,0.8182643513026129
mei,0.8176059630092998
stephaniemeiling,0.8176059630092998
ling,0.8176059630092998
stephanie,0.8176059630092998
labor,0.81756083751863
remarkable,0.817411208280721
mental,0.8169562126904837
baby,0.8166657566478666
east,0.8164009932917464
cycle,0.8157483943222007
fisherman,0.8154255076739749
cast,0.8150462103649752
passionate,0.8148279510668737
monkey,0.813723418297769
lockdown,0.813390715640362
gain,0.8128109506749217
acces,0.811722241846681
americandream,0.8103644179528781
quiet,0.8092585492920553
breeding,0.8078237895687138
lab,0.8069278754891542
international,0.806732823154731
photography,0.8061214360584154
falling,0.805111575989886
cat,0.8044604157757778
can,0.804294827544228
vary,0.8040087555496743
moon,0.8031925872734931
point,0.8029193371851013
geyser,0.8026596273445358
reported,0.802417053315413
stood,0.8013926603866516
soul,0.8006967870916423
rescue,0.8005119583776733
step,0.8002225962527583
mask,0.7954332175872555
universe,0.7944136112037761
louisiana,0.794018076857667
ft,0.7937877828225457
punjab,0.7936455251396062
burn,0.7936129364705742
salvarezphoto,0.7930984298533512
ancientartarchive,0.7930984298533512
paleontologist,0.7921937481777166
karla,0.7921604872058685
backgrounds,0.7920541720465042
standing,0.7914949972530059
laurakmorton,0.7908756270240491
game,0.7902049678807841
hunting,0.7901589038946839
heavy,0.7897023094880768
build,0.7886148482526486
texas,0.7878225867702582
golden,0.7853256799010379
bone,0.7849918094356954
prasenjeet,0.7847409596139064
lie,0.7841934837312617
amount,0.7836861065351546
may,0.7831464611934287
famou,0.7825062742558587
reopen,0.7819934001547323
effect,0.7818265005311854
alienating,0.779876755065942
basin,0.778916164429711
burning,0.7773970517140559
lion,0.7761047568313963
supply,0.7749030602001655
reminder,0.7740986332601982
extreme,0.7738165517358458
followed,0.7731453345801573
franslanting,0.7730440429469154
calling,0.7726487024386429
dead,0.772260555263736
horn,0.7716556281987683
paleyphoto,0.7701955347308349
voting,0.7691768191886217
section,0.7689780460803477
preserve,0.7687624139081011
low,0.7677653364075611
kids,0.7667281341641178
crime,0.7664013059416154
teton,0.7651977713266295
organization,0.7647544835503214
odette,0.7612277992964396
rose,0.7602758500419725
agriculture,0.7591825185693392
understanding,0.7587229970428185
walking,0.7580140168471161
heritage,0.756416993881669
demand,0.7563401000549709
tradition,0.7560017899733043
centuries,0.7554563156731219
halt,0.7554148148138395
rights,0.7550102658383278
chad,0.7549248821574659
joy,0.7548834315324542
career,0.7543556840956079
sweden,0.7542794102948358
edge,0.752716772644722
neighborhood,0.7526372058280372
congo,0.7523442468471996
trail,0.751754864905441
true,0.7513119264943516
biden,0.7512834089534466
northeast,0.7501734898468727
size,0.7495387467827047
williamalbertallard,0.7478787176902519
skull,0.7478174341467975
thrive,0.7472263941383455
rajasthan,0.7467990584378464
market,0.7466050956495567
ongoing,0.7458425528389926
amman,0.7451302169208878
ski,0.7442670849003268
niger,0.743697577544687
french,0.7435616898531608
cattle,0.743363416776113
roof,0.743223180914018
democratic,0.7432037456806917
colorful,0.7420484822092691
recent,0.741005659043128
insect,0.7403767422970127
federal,0.7402719045583168
harsh,0.7398028501472386
sign,0.73926247447082
jr,0.7389639976308615
freshwater,0.7386349770499966
videographer,0.7371952222293211
io,0.7371952222293211
lorraine,0.7371952222293211
inequality,0.7371952222293211
lorraineustar,0.7371952222293211
revolutions,0.7371952222293211
nots,0.7371952222293211
ideas,0.7371952222293211
grassroot,0.7371952222293211
information,0.7371952222293211
definition,0.7371952222293211
overseas,0.7371952222293211
addition,0.7371952222293211
noorimages,0.7371952222293211
ourdemocracy,0.7371952222293211
rebecca,0.7371952222293211
contribute,0.7371952222293211
photowing,0.7371952222293211
rbeckslee,0.7371952222293211
catchlight,0.7371952222293211
heavily,0.7371952222293211
nationalwritingproject,0.7371952222293211
ustari,0.7371952222293211
simple,0.7370209307733181
loss,0.7353372165938173
taif,0.734412748472326
celebrating,0.733067975141994
graze,0.7322324743889808
na,0.7309839740957103
dropped,0.730745824100704
bhullar,0.730529026627659
vision,0.7301950994355672
inside,0.7293166683762102
emergency,0.7288274285157837
delta,0.7281294233149322
law,0.7260337164599192
out,0.7249674773788053
bar,0.7236757364996848
dhuburi,0.722366992349897
keeping,0.7211660971707222
500,0.720529610621796
manatee,0.7201403359947857
grew,0.7196196601699177
turned,0.7186284364376063
conrad_anker,0.7180799602591537
crisis,0.7170391010386878
truly,0.7163632291415201
guinea,0.7161639236410277
personal,0.7159426532073278
highway,0.7154349944032818
fog,0.7151964040736865
grazing,0.7147316088365241
former,0.7135519327040573
returning,0.7134499737724125
predator,0.7126559001430696
civil,0.7120251727132926
rest,0.7118841325595415
mekong,0.7106954982975843
borneo,0.7101908077557402
sense,0.7099910177438806
background,0.7093877689395418
measure,0.7090200585407267
scranton,0.7086322338794843
irrigation,0.7084766406811662
try,0.7078828690605011
ride,0.7076322718910577
pageant,0.7062029063287978
guadix,0.7057005327293459
moscow,0.7055943824055404
grateful,0.7047123872516121
dry,0.7044402141830254
she,0.7043255390006051
permafrost,0.7042623287587824
particular,0.7032528650146257
globe,0.7029331173814743
threat,0.7028866029793303
strong,0.7028157240621212
gachet,0.7025045069636853
centralvalley,0.7025045069636853
kchete77,0.7025045069636853
texa,0.7024940603092047
severe,0.7014770013570055
grizzly,0.701284588961791
houses,0.70081149948554
ll,0.6996834896408943
puppy,0.6989542917164293
acres,0.6988142092703262
tell,0.6987592198602682
reason,0.6985330674891931
luther,0.6984462971161985
martin,0.6984462971161985
arrive,0.6981608716621827
metropoli,0.6980570857299755
flying,0.6971141021673651
active,0.6960542718288335
feet,0.6941167283823378
require,0.6933247414441226
animals,0.693042926827014
heaven,0.6928636317091664
harmful,0.6922587733636433
shot,0.6921782431103487
citizens,0.6919265632344
tower,0.6914850308802126
prey,0.6903077695951116
months,0.6901944195341735
half,0.6900552435680085
london,0.6895751566221987
injured,0.689274515332197
nothing,0.6884864970921765
libyan,0.688061729421126
individual,0.6880190392105385
altitude,0.6872690408391745
rain,0.68713124002757
meetbob,0.6870851542567884
flamingobob,0.6870851542567884
migration,0.6870174158886075
understand,0.6868082026888727
chile,0.6865173791234391
peace,0.6856237152225884
giving,0.6844762753141067
consequence,0.682931892912877
undergroundhouse,0.682828274920081
essential,0.6827215652607664
encounter,0.6813352015875269
jeddah,0.6802506504187423
economic,0.6798386422455593
hindu,0.6797402451815613
middle,0.6796633715265699
perform,0.6793382269054465
revolution,0.6788680034867567
sarahyltonphoto,0.6786411156771035
rule,0.6784634330328112
prehistoric,0.6779765174816597
car,0.6777343652645424
met,0.676416805402895
glacier,0.6744372122255852
camel,0.6743343714754785
behavior,0.6742525327358608
corridor,0.6734928008109154
are,0.6734892905599398
corn,0.6731462986138523
الاردن,0.6730645970747735
staff,0.6729939063106007
husband,0.6726917637503177
got,0.6721457635882566
destroyed,0.6719439747683192
gave,0.670564958705301
himalaya,0.6705235677194881
on,0.66967506724
reflect,0.6691814359101532
chancellor,0.6689967506015739
witnes,0.6684947336428593
rodeo,0.6674509299239302
utah,0.6673533486398693
remained,0.6668385826401612
unesco,0.6665674327891427
european,0.6660901143108142
successfully,0.6658620931359344
hit,0.6658372660522212
isadorakosofsky,0.6637435627042458
everything,0.6635920002472014
coronaviru,0.6634959764882559
race,0.6620439782308779
relative,0.6609664994449402
vast,0.6607330339879378
portrait,0.6599544922958024
however,0.6597276613951507
arabia,0.659684190798338
prepare,0.6594145857713165
presence,0.6590716111054874
numerou,0.6589546595626714
hanging,0.6582839502529259
gathering,0.6581497115001516
